Dataset,Theme,Categories,SubCategories,URL,Date_of_check
"Cinema, Seating Capacity And Attendances",Society,Culture and Recreation,"The Arts, Sports, Interest Groups and Visitors to Places of Interest",https://tablebuilder.singstat.gov.sg/table/TS/M891221,31/03/2024 12:08:59
"National Library Board Library Reach Index, Collections And Loans",Society,Culture and Recreation,"The Arts, Sports, Interest Groups and Visitors to Places of Interest",https://tablebuilder.singstat.gov.sg/table/TS/M890961,31/03/2024 12:08:59
Registered Arts And Cultural Societies And Companies (End Of Period),Society,Culture and Recreation,"The Arts, Sports, Interest Groups and Visitors to Places of Interest",https://tablebuilder.singstat.gov.sg/table/TS/M891011,31/03/2024 12:08:59
Regular Participation Rate Of Sport And Exercise By Gender,Society,Culture and Recreation,"The Arts, Sports, Interest Groups and Visitors to Places of Interest",https://tablebuilder.singstat.gov.sg/table/TS/M920031,31/03/2024 12:08:59
"Sports And Performing Arts Courses Conducted By Community Clubs, Residents' Committees/Residents' Networks/Neighbourhood Committees And Passion Wave",Society,Culture and Recreation,"The Arts, Sports, Interest Groups and Visitors to Places of Interest",https://tablebuilder.singstat.gov.sg/table/TS/M891141,31/03/2024 12:08:59
Sports And Performing Arts Interest Groups In Community Clubs And Residents' Committees/Residents' Networks/Neighbourhood Committees (End Of Period),Society,Culture and Recreation,"The Arts, Sports, Interest Groups and Visitors to Places of Interest",https://tablebuilder.singstat.gov.sg/table/TS/M891131,31/03/2024 12:08:59
The Arts,Society,Culture and Recreation,"The Arts, Sports, Interest Groups and Visitors to Places of Interest",https://tablebuilder.singstat.gov.sg/table/TS/M890761,31/03/2024 12:08:59
Ticket Sales For Performing Arts Events,Society,Culture and Recreation,"The Arts, Sports, Interest Groups and Visitors to Places of Interest",https://tablebuilder.singstat.gov.sg/table/TS/M891201,31/03/2024 12:08:59
Usage Of Sports Facilities Managed By Sport Singapore,Society,Culture and Recreation,"The Arts, Sports, Interest Groups and Visitors to Places of Interest",https://tablebuilder.singstat.gov.sg/table/TS/M890231,31/03/2024 12:08:59
Visitors To Selected Places Of Interest,Society,Culture and Recreation,"The Arts, Sports, Interest Groups and Visitors to Places of Interest",https://tablebuilder.singstat.gov.sg/table/TS/M891071,31/03/2024 12:08:59
Air Pollution Levels,Society,Environment,Air Quality and Climate,https://tablebuilder.singstat.gov.sg/table/TS/M890641,31/03/2024 12:08:59
Air Quality,Society,Environment,Air Quality and Climate,https://tablebuilder.singstat.gov.sg/table/TS/M890861,31/03/2024 12:08:59
"Air Temperature And Sunshine, Relative Humidity And Rainfall",Society,Environment,Air Quality and Climate,https://tablebuilder.singstat.gov.sg/table/TS/M890081,31/03/2024 12:08:59
Greenhouse Gas Emissions By Gas Type,Society,Environment,Air Quality and Climate,https://tablebuilder.singstat.gov.sg/table/TS/M891321,31/03/2024 12:08:59
Greenhouse Gas Emissions By Sector,Society,Environment,Air Quality and Climate,https://tablebuilder.singstat.gov.sg/table/TS/M891491,31/03/2024 12:08:59
Land Area (As At December),Society,Environment,Land Area and Land Use,https://tablebuilder.singstat.gov.sg/table/TS/M890151,31/03/2024 12:08:59
Land Area (As At June),Society,Environment,Land Area and Land Use,https://tablebuilder.singstat.gov.sg/table/TS/M890621,31/03/2024 12:08:59
Land Use Allocation,Society,Environment,Land Area and Land Use,https://tablebuilder.singstat.gov.sg/table/TS/M891211,31/03/2024 12:08:59
Percentage Of Forests (Including Mangroves) Area With Respect To The Total Land Area Of Singapore,Society,Environment,Land Area and Land Use,https://tablebuilder.singstat.gov.sg/table/TS/M891231,31/03/2024 12:08:59
Percentage Of Protected Areas With Respect To The Total Land Area Of Singapore,Society,Environment,Land Area and Land Use,https://tablebuilder.singstat.gov.sg/table/TS/M891121,31/03/2024 12:08:59
Waste Disposed Of And Recycled,Society,Environment,Solid Waste Management,https://tablebuilder.singstat.gov.sg/table/TS/M890431,31/03/2024 12:08:59
Waste Management And Overall Recycling Rates,Society,Environment,Solid Waste Management,https://tablebuilder.singstat.gov.sg/table/TS/M891371,31/03/2024 12:08:59
Access To Improved Drinking Water Sources And Sanitation,Society,Environment,Water and Sanitation,https://tablebuilder.singstat.gov.sg/table/TS/M890971,31/03/2024 12:08:59
Admissions To Public Sector Hospitals,Society,Health,Admissions and Outpatient Attendances,https://tablebuilder.singstat.gov.sg/table/TS/M870041,31/03/2024 12:08:59
Hospital Admission Rate By Sex And Age,Society,Health,Admissions and Outpatient Attendances,https://tablebuilder.singstat.gov.sg/table/TS/M870321,31/03/2024 12:08:59
"Hospital Admissions, Public Sector Outpatient Attendances And Day Surgeries",Society,Health,Admissions and Outpatient Attendances,https://tablebuilder.singstat.gov.sg/table/TS/M870341,31/03/2024 12:08:59
Visits To Public Sector Dental Clinics,Society,Health,Admissions and Outpatient Attendances,https://tablebuilder.singstat.gov.sg/table/TS/M870331,31/03/2024 12:08:59
Number Of Drug Abusers By Sex,Society,Health,Drug Abusers,https://tablebuilder.singstat.gov.sg/table/TS/M891351,31/03/2024 12:08:59
Government Health Expenditure,Society,Health,Government Health Expenditure,https://tablebuilder.singstat.gov.sg/table/TS/M870391,31/03/2024 12:08:59
Beds In Inpatient Facilities,Society,Health,Health Facilities,https://tablebuilder.singstat.gov.sg/table/TS/M870301,31/03/2024 12:08:59
Health Facilities,Society,Health,Health Facilities,https://tablebuilder.singstat.gov.sg/table/TS/M870291,31/03/2024 12:08:59
"Health Personnel (Per 10, 000 Total Population)",Society,Health,Health Personnel,https://tablebuilder.singstat.gov.sg/table/TS/M870001,31/03/2024 12:08:59
Registered Health Personnel (End Of Period),Society,Health,Health Personnel,https://tablebuilder.singstat.gov.sg/table/TS/M870011,31/03/2024 12:08:59
Immunisation By Public And Non-Public Sectors,Society,Health,Immunisation,https://tablebuilder.singstat.gov.sg/table/TS/M870191,31/03/2024 12:08:59
Immunisation Coverage For Children At 2 Years Of Age,Society,Health,Immunisation,https://tablebuilder.singstat.gov.sg/table/TS/M870181,31/03/2024 12:08:59
Proportion Of The Target Population Covered By Vaccines In The National Programme,Society,Health,Immunisation,https://tablebuilder.singstat.gov.sg/table/TS/M920241,31/03/2024 12:08:59
Vaccination In School Children,Society,Health,Immunisation,https://tablebuilder.singstat.gov.sg/table/TS/M870091,31/03/2024 12:08:59
Overweight And Severely Overweight (Obesity) Prevalence Among Primary One Children,Society,Health,Indicators on Health,https://tablebuilder.singstat.gov.sg/table/TS/M870381,31/03/2024 12:08:59
"Prevalence Of Overweight, Obesity, Daily Smoking, Hypertension, Diabetes Mellitus, Hyperlipidaemia, Sufficient Total Physical Activity And Binge Drinking Among Residents Aged 18-74 Years",Society,Health,Indicators on Health,https://tablebuilder.singstat.gov.sg/table/TS/M870401,31/03/2024 12:08:59
Age-Gender Incidence Rate Of Tuberculosis In Singapore Residents,Society,Health,Notifiable Diseases,https://tablebuilder.singstat.gov.sg/table/TS/M870371,31/03/2024 12:08:59
Age-Specific Notification Rate Of HIV/AIDS In Singapore Residents By Gender,Society,Health,Notifiable Diseases,https://tablebuilder.singstat.gov.sg/table/TS/M870351,31/03/2024 12:08:59
Incidence Rate Of Malaria And Tuberculosis,Society,Health,Notifiable Diseases,https://tablebuilder.singstat.gov.sg/table/TS/M870361,31/03/2024 12:08:59
Notifications Of Specific Notifiable Diseases,Society,Health,Notifiable Diseases,https://tablebuilder.singstat.gov.sg/table/TS/M870081,31/03/2024 12:08:59
Number Of Singapore Residents Reported With HIV/AIDS And HIV Prevalence Among Singapore Residents Aged 15-49 Years,Society,Health,Notifiable Diseases,https://tablebuilder.singstat.gov.sg/table/TS/M870411,31/03/2024 12:08:59
Common Health And Nutrition Problems,Society,Health,Student Health Assessment,https://tablebuilder.singstat.gov.sg/table/TS/M870421,31/03/2024 12:08:59
Student Medical Assessment,Society,Health,Student Health Assessment,https://tablebuilder.singstat.gov.sg/table/TS/M870251,31/03/2024 12:08:59
New Admissions To MSF Youth Homes,Society,Juveniles and Youth at Risk,New Cases and Admissions,https://tablebuilder.singstat.gov.sg/table/TS/M890801,31/03/2024 12:08:59
New Probation Cases By Age Group,Society,Juveniles and Youth at Risk,New Cases and Admissions,https://tablebuilder.singstat.gov.sg/table/TS/M890791,31/03/2024 12:08:59
Number Of Applications For Beyond Parental Control Orders By Gender,Society,Juveniles and Youth at Risk,New Cases and Admissions,https://tablebuilder.singstat.gov.sg/table/TS/M890781,31/03/2024 12:08:59
New Child Abuse Cases Investigated,Society,Protection and Welfare,Child Protection and Welfare,https://tablebuilder.singstat.gov.sg/table/TS/M890771,31/03/2024 12:08:59
Number Of Applications Of Personal Protection Order (PPO)/Expedited Order (EO)/ Domestic Exclusion Order (DEO),Society,Protection and Welfare,Personal and Family Protection,https://tablebuilder.singstat.gov.sg/table/TS/M891431,31/03/2024 12:08:59
Convicted Penal Population By Age And Offence Group,Society,Public Safety,Convicted Penal Population,https://tablebuilder.singstat.gov.sg/table/TS/M891091,31/03/2024 12:08:59
Convicted Penal Population By Education Level And Offence Group,Society,Public Safety,Convicted Penal Population,https://tablebuilder.singstat.gov.sg/table/TS/M891101,31/03/2024 12:08:59
Convicted Penal Population By Gender And Offence Group,Society,Public Safety,Convicted Penal Population,https://tablebuilder.singstat.gov.sg/table/TS/M891081,31/03/2024 12:08:59
Cases Recorded For Selected Major Offences,Society,Public Safety,Crimes and Offences,https://tablebuilder.singstat.gov.sg/table/TS/M890891,31/03/2024 12:08:59
Crime Cases Recorded,Society,Public Safety,Crimes and Offences,https://tablebuilder.singstat.gov.sg/table/TS/M891481,31/03/2024 12:08:59
Five Preventable Crime Cases Recorded By Neighbourhood Police Centre (NPC),Society,Public Safety,Crimes and Offences,https://tablebuilder.singstat.gov.sg/table/TS/M890931,31/03/2024 12:08:59
Victims Of Selected Major Offences By Sex And Broad Age Group,Society,Public Safety,Crimes and Offences,https://tablebuilder.singstat.gov.sg/table/TS/M890911,31/03/2024 12:08:59
Emergency Medical Services,Society,Public Safety,Emergency Medical Services,https://tablebuilder.singstat.gov.sg/table/TS/M890951,31/03/2024 12:08:59
Fatality Rate From Fire Incidents,Society,Public Safety,Fire Occurrences,https://tablebuilder.singstat.gov.sg/table/TS/M891281,31/03/2024 12:08:59
Fire Injuries And Fire Fatalities,Society,Public Safety,Fire Occurrences,https://tablebuilder.singstat.gov.sg/table/TS/M891341,31/03/2024 12:08:59
Fire Occurrences,Society,Public Safety,Fire Occurrences,https://tablebuilder.singstat.gov.sg/table/TS/M890181,31/03/2024 12:08:59
"Persons Arrested By Sex, According To Residential Status And Broad Age Group",Society,Public Safety,Persons Arrested,https://tablebuilder.singstat.gov.sg/table/TS/M890881,31/03/2024 12:08:59
Persons Arrested For Selected Major Offences By Sex And Broad Age Group,Society,Public Safety,Persons Arrested,https://tablebuilder.singstat.gov.sg/table/TS/M890901,31/03/2024 12:08:59
Unlicensed Moneylending And Harassment,Society,Public Safety,Unlicensed Moneylending And Harassment,https://tablebuilder.singstat.gov.sg/table/TS/M890921,31/03/2024 12:08:59
Unlicensed Moneylending Cases And Harassment By Neighbourhood Police Centre (NPC),Society,Public Safety,Unlicensed Moneylending And Harassment,https://tablebuilder.singstat.gov.sg/table/TS/M890941,31/03/2024 12:08:59
