Dataset,Theme,Categories,SubCategories,URL,Date_of_check
Proportion Of Volunteers By Sex,Society,Community Services,Volunteers and Volunteer Groups,https://tablebuilder.singstat.gov.sg/table/TS/M891331,17/03/2024 20:28:35
Volunteers (End Of Period),Society,Community Services,Volunteers and Volunteer Groups,https://tablebuilder.singstat.gov.sg/table/TS/M890291,17/03/2024 20:28:35
"Cinema, Seating Capacity And Attendances",Society,Culture and Recreation,"The Arts, Sports, Interest Groups and Visitors to Places of Interest",https://tablebuilder.singstat.gov.sg/table/TS/M891221,17/03/2024 20:28:35
"National Library Board Library Reach Index, Collections And Loans",Society,Culture and Recreation,"The Arts, Sports, Interest Groups and Visitors to Places of Interest",https://tablebuilder.singstat.gov.sg/table/TS/M890961,17/03/2024 20:28:35
Registered Arts And Cultural Societies And Companies (End Of Period),Society,Culture and Recreation,"The Arts, Sports, Interest Groups and Visitors to Places of Interest",https://tablebuilder.singstat.gov.sg/table/TS/M891011,17/03/2024 20:28:35
Regular Participation Rate Of Sport And Exercise By Gender,Society,Culture and Recreation,"The Arts, Sports, Interest Groups and Visitors to Places of Interest",https://tablebuilder.singstat.gov.sg/table/TS/M920031,17/03/2024 20:28:35
"Sports And Performing Arts Courses Conducted By Community Clubs, Residents' Committees/Residents' Networks/Neighbourhood Committees And Passion Wave",Society,Culture and Recreation,"The Arts, Sports, Interest Groups and Visitors to Places of Interest",https://tablebuilder.singstat.gov.sg/table/TS/M891141,17/03/2024 20:28:35
Sports And Performing Arts Interest Groups In Community Clubs And Residents' Committees/Residents' Networks/Neighbourhood Committees (End Of Period),Society,Culture and Recreation,"The Arts, Sports, Interest Groups and Visitors to Places of Interest",https://tablebuilder.singstat.gov.sg/table/TS/M891131,17/03/2024 20:28:35
The Arts,Society,Culture and Recreation,"The Arts, Sports, Interest Groups and Visitors to Places of Interest",https://tablebuilder.singstat.gov.sg/table/TS/M890761,17/03/2024 20:28:35
Ticket Sales For Performing Arts Events,Society,Culture and Recreation,"The Arts, Sports, Interest Groups and Visitors to Places of Interest",https://tablebuilder.singstat.gov.sg/table/TS/M891201,17/03/2024 20:28:35
Usage Of Sports Facilities Managed By Sport Singapore,Society,Culture and Recreation,"The Arts, Sports, Interest Groups and Visitors to Places of Interest",https://tablebuilder.singstat.gov.sg/table/TS/M890231,17/03/2024 20:28:35
Visitors To Selected Places Of Interest,Society,Culture and Recreation,"The Arts, Sports, Interest Groups and Visitors to Places of Interest",https://tablebuilder.singstat.gov.sg/table/TS/M891071,17/03/2024 20:28:35
Air Pollution Levels,Society,Environment,Air Quality and Climate,https://tablebuilder.singstat.gov.sg/table/TS/M890641,17/03/2024 20:28:35
Air Quality,Society,Environment,Air Quality and Climate,https://tablebuilder.singstat.gov.sg/table/TS/M890861,17/03/2024 20:28:35
"Air Temperature And Sunshine, Relative Humidity And Rainfall",Society,Environment,Air Quality and Climate,https://tablebuilder.singstat.gov.sg/table/TS/M890081,17/03/2024 20:28:35
Greenhouse Gas Emissions By Gas Type,Society,Environment,Air Quality and Climate,https://tablebuilder.singstat.gov.sg/table/TS/M891321,17/03/2024 20:28:35
Greenhouse Gas Emissions By Sector,Society,Environment,Air Quality and Climate,https://tablebuilder.singstat.gov.sg/table/TS/M891491,17/03/2024 20:28:35
Land Area (As At December),Society,Environment,Land Area and Land Use,https://tablebuilder.singstat.gov.sg/table/TS/M890151,17/03/2024 20:28:35
Land Area (As At June),Society,Environment,Land Area and Land Use,https://tablebuilder.singstat.gov.sg/table/TS/M890621,17/03/2024 20:28:35
Land Use Allocation,Society,Environment,Land Area and Land Use,https://tablebuilder.singstat.gov.sg/table/TS/M891211,17/03/2024 20:28:35
Percentage Of Forests (Including Mangroves) Area With Respect To The Total Land Area Of Singapore,Society,Environment,Land Area and Land Use,https://tablebuilder.singstat.gov.sg/table/TS/M891231,17/03/2024 20:28:35
Percentage Of Protected Areas With Respect To The Total Land Area Of Singapore,Society,Environment,Land Area and Land Use,https://tablebuilder.singstat.gov.sg/table/TS/M891121,17/03/2024 20:28:35
Waste Disposed Of And Recycled,Society,Environment,Solid Waste Management,https://tablebuilder.singstat.gov.sg/table/TS/M890431,17/03/2024 20:28:35
Waste Management And Overall Recycling Rates,Society,Environment,Solid Waste Management,https://tablebuilder.singstat.gov.sg/table/TS/M891371,17/03/2024 20:28:35
Access To Improved Drinking Water Sources And Sanitation,Society,Environment,Water and Sanitation,https://tablebuilder.singstat.gov.sg/table/TS/M890971,17/03/2024 20:28:35
Admissions To Public Sector Hospitals,Society,Health,Admissions and Outpatient Attendances,https://tablebuilder.singstat.gov.sg/table/TS/M870041,17/03/2024 20:28:35
Hospital Admission Rate By Sex And Age,Society,Health,Admissions and Outpatient Attendances,https://tablebuilder.singstat.gov.sg/table/TS/M870321,17/03/2024 20:28:35
"Hospital Admissions, Public Sector Outpatient Attendances And Day Surgeries",Society,Health,Admissions and Outpatient Attendances,https://tablebuilder.singstat.gov.sg/table/TS/M870341,17/03/2024 20:28:35
Visits To Public Sector Dental Clinics,Society,Health,Admissions and Outpatient Attendances,https://tablebuilder.singstat.gov.sg/table/TS/M870331,17/03/2024 20:28:35
Number Of Drug Abusers By Sex,Society,Health,Drug Abusers,https://tablebuilder.singstat.gov.sg/table/TS/M891351,17/03/2024 20:28:35
Government Health Expenditure,Society,Health,Government Health Expenditure,https://tablebuilder.singstat.gov.sg/table/TS/M870391,17/03/2024 20:28:35
Beds In Inpatient Facilities,Society,Health,Health Facilities,https://tablebuilder.singstat.gov.sg/table/TS/M870301,17/03/2024 20:28:35
Health Facilities,Society,Health,Health Facilities,https://tablebuilder.singstat.gov.sg/table/TS/M870291,17/03/2024 20:28:35
"Health Personnel (Per 10, 000 Total Population)",Society,Health,Health Personnel,https://tablebuilder.singstat.gov.sg/table/TS/M870001,17/03/2024 20:28:35
Registered Health Personnel (End Of Period),Society,Health,Health Personnel,https://tablebuilder.singstat.gov.sg/table/TS/M870011,17/03/2024 20:28:35
Immunisation By Public And Non-Public Sectors,Society,Health,Immunisation,https://tablebuilder.singstat.gov.sg/table/TS/M870191,17/03/2024 20:28:35
Immunisation Coverage For Children At 2 Years Of Age,Society,Health,Immunisation,https://tablebuilder.singstat.gov.sg/table/TS/M870181,17/03/2024 20:28:35
Proportion Of The Target Population Covered By Vaccines In The National Programme,Society,Health,Immunisation,https://tablebuilder.singstat.gov.sg/table/TS/M920241,17/03/2024 20:28:35
Vaccination In School Children,Society,Health,Immunisation,https://tablebuilder.singstat.gov.sg/table/TS/M870091,17/03/2024 20:28:35
Overweight And Severely Overweight (Obesity) Prevalence Among Primary One Children,Society,Health,Indicators on Health,https://tablebuilder.singstat.gov.sg/table/TS/M870381,17/03/2024 20:28:35
"Prevalence Of Overweight, Obesity, Daily Smoking, Hypertension, Diabetes Mellitus, Hyperlipidaemia, Sufficient Total Physical Activity And Binge Drinking Among Residents Aged 18-74 Years",Society,Health,Indicators on Health,https://tablebuilder.singstat.gov.sg/table/TS/M870401,17/03/2024 20:28:35
Age-Gender Incidence Rate Of Tuberculosis In Singapore Residents,Society,Health,Notifiable Diseases,https://tablebuilder.singstat.gov.sg/table/TS/M870371,17/03/2024 20:28:35
Age-Specific Notification Rate Of HIV/AIDS In Singapore Residents By Gender,Society,Health,Notifiable Diseases,https://tablebuilder.singstat.gov.sg/table/TS/M870351,17/03/2024 20:28:35
Incidence Rate Of Malaria And Tuberculosis,Society,Health,Notifiable Diseases,https://tablebuilder.singstat.gov.sg/table/TS/M870361,17/03/2024 20:28:35
Notifications Of Specific Notifiable Diseases,Society,Health,Notifiable Diseases,https://tablebuilder.singstat.gov.sg/table/TS/M870081,17/03/2024 20:28:35
Number Of Singapore Residents Reported With HIV/AIDS And HIV Prevalence Among Singapore Residents Aged 15-49 Years,Society,Health,Notifiable Diseases,https://tablebuilder.singstat.gov.sg/table/TS/M870411,17/03/2024 20:28:35
Common Health And Nutrition Problems,Society,Health,Student Health Assessment,https://tablebuilder.singstat.gov.sg/table/TS/M870421,17/03/2024 20:28:35
Student Medical Assessment,Society,Health,Student Health Assessment,https://tablebuilder.singstat.gov.sg/table/TS/M870251,17/03/2024 20:28:35
New Admissions To MSF Youth Homes,Society,Juveniles and Youth at Risk,New Cases and Admissions,https://tablebuilder.singstat.gov.sg/table/TS/M890801,17/03/2024 20:28:35
New Probation Cases By Age Group,Society,Juveniles and Youth at Risk,New Cases and Admissions,https://tablebuilder.singstat.gov.sg/table/TS/M890791,17/03/2024 20:28:35
Number Of Applications For Beyond Parental Control Orders By Gender,Society,Juveniles and Youth at Risk,New Cases and Admissions,https://tablebuilder.singstat.gov.sg/table/TS/M890781,17/03/2024 20:28:35
New Child Abuse Cases Investigated,Society,Protection and Welfare,Child Protection and Welfare,https://tablebuilder.singstat.gov.sg/table/TS/M890771,17/03/2024 20:28:35
Number Of Applications Of Personal Protection Order (PPO)/Expedited Order (EO)/ Domestic Exclusion Order (DEO),Society,Protection and Welfare,Personal and Family Protection,https://tablebuilder.singstat.gov.sg/table/TS/M891431,17/03/2024 20:28:35
Convicted Penal Population By Age And Offence Group,Society,Public Safety,Convicted Penal Population,https://tablebuilder.singstat.gov.sg/table/TS/M891091,17/03/2024 20:28:35
Convicted Penal Population By Education Level And Offence Group,Society,Public Safety,Convicted Penal Population,https://tablebuilder.singstat.gov.sg/table/TS/M891101,17/03/2024 20:28:35
Convicted Penal Population By Gender And Offence Group,Society,Public Safety,Convicted Penal Population,https://tablebuilder.singstat.gov.sg/table/TS/M891081,17/03/2024 20:28:35
Cases Recorded For Selected Major Offences,Society,Public Safety,Crimes and Offences,https://tablebuilder.singstat.gov.sg/table/TS/M890891,17/03/2024 20:28:35
Crime Cases Recorded,Society,Public Safety,Crimes and Offences,https://tablebuilder.singstat.gov.sg/table/TS/M891481,17/03/2024 20:28:35
Five Preventable Crime Cases Recorded By Neighbourhood Police Centre (NPC),Society,Public Safety,Crimes and Offences,https://tablebuilder.singstat.gov.sg/table/TS/M890931,17/03/2024 20:28:35
Victims Of Selected Major Offences By Sex And Broad Age Group,Society,Public Safety,Crimes and Offences,https://tablebuilder.singstat.gov.sg/table/TS/M890911,17/03/2024 20:28:35
Emergency Medical Services,Society,Public Safety,Emergency Medical Services,https://tablebuilder.singstat.gov.sg/table/TS/M890951,17/03/2024 20:28:35
Fatality Rate From Fire Incidents,Society,Public Safety,Fire Occurrences,https://tablebuilder.singstat.gov.sg/table/TS/M891281,17/03/2024 20:28:35
Fire Injuries And Fire Fatalities,Society,Public Safety,Fire Occurrences,https://tablebuilder.singstat.gov.sg/table/TS/M891341,17/03/2024 20:28:35
Fire Occurrences,Society,Public Safety,Fire Occurrences,https://tablebuilder.singstat.gov.sg/table/TS/M890181,17/03/2024 20:28:35
"Persons Arrested By Sex, According To Residential Status And Broad Age Group",Society,Public Safety,Persons Arrested,https://tablebuilder.singstat.gov.sg/table/TS/M890881,17/03/2024 20:28:35
Persons Arrested For Selected Major Offences By Sex And Broad Age Group,Society,Public Safety,Persons Arrested,https://tablebuilder.singstat.gov.sg/table/TS/M890901,17/03/2024 20:28:35
Unlicensed Moneylending And Harassment,Society,Public Safety,Unlicensed Moneylending And Harassment,https://tablebuilder.singstat.gov.sg/table/TS/M890921,17/03/2024 20:28:35
